Bankrupt,year,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
0,1999,0.079,0.674,0,-0.257,0,-0.338,0.011,1.8642,0.417,0.081,0,-0.257,-0.257,2.386,-3.094,0.417,2.399,0.674
0,1999,6.804,4.991,0.352,-0.552,1.843,2.293,2.373,15.6532,7.835,33.658,12.353,-0.904,2.844,3.802,7.066,7.835,16.572,8.387
1,2001,1941.299,5879.817,2392.48,1898.786,45.004,-1144.026,1475.276,30443.7218,7970.003,47603.142,7967.713,-493.694,2090.186,2959.857,-629.401,7970.003,17814.094,6071.217
0,2016,1938.9,13974.3,118.6,331.9,919.7,68.3,968.2,2688.3359,16104.8,3455.4,1143.1,213.3,2130.5,1316.7,-35,16104.8,2652.6,15772.9
0,2018,130.978,63.764,10.769,7.596,1.708,-1.479,32.386,257.0981,169.474,327.712,0,-3.173,105.71,44.948,183.993,169.474,53.158,161.878
1,2002,4.415,13.41,4.042,-6.478,0.105,-11.814,2.153,4.6284,23.25,13.28,4.497,-10.52,9.84,7.203,-88.681,23.25,12.679,29.728
0,2009,5981,7539,480,1421,1548,336,2628,9698.2047,12284,14240,3074,941,4745,3577,6878,12284,10318,10863
0,2012,0.165,0.013,0,-1.463,0.039,-1.533,0.005,16.5981,0.02,0.217,0,-1.463,0.007,0.467,-2.511,0.02,0.467,1.483
0,2000,53.539,24.782,0.376,9.447,25.523,1.382,27.5,6.0266,39.956,56.065,2.164,9.071,15.174,29.615,9.713,39.956,35.183,30.509
0,2005,15.855,38.624,0.647,4.23,10.072,0.826,0.328,48.203,62.65,31.677,8.272,3.583,24.026,6.023,-20.421,62.65,14.295,58.42
1,2000,64.676,68.85,1.131,88.538,15.967,41.396,26.042,550.8623,184.059,263.313,187.157,87.407,115.209,14.68,128.768,184.059,202.027,95.521
0,2003,68.316,30.222,0.898,-25.544,0.656,-15.935,2.403,317.3126,4.678,78.503,0,-26.442,-25.544,7.619,-94.39,4.678,10.807,30.222
1,2010,0.436,0.135,0.005,-2.123,0.002,-2.142,0.049,26.739,0.163,0.457,0,-2.128,0.028,1.338,-20.592,0.163,1.338,2.286
0,2001,0.062,0.342,0.024,-0.806,0,-0.829,0.039,3.9122,0.772,0.206,0,-0.83,0.43,0.562,-11.546,0.772,0.562,1.578
0,2017,1662.67,7760.55,85,317.889,1031.69,130.155,525.636,1950.4657,9274.471,2886.563,373.475,232.889,1513.921,703.987,1221.404,9274.471,1204.642,8956.582
1,2002,166.911,275.472,14.83,35.122,48.58,8.009,31.768,81.46,373.702,366.128,163.769,20.292,98.23,98.133,46.239,373.702,284.127,338.58
0,2016,5.376,3.92,0.254,0.918,0.836,0.433,0.61,17.7915,8.381,8.073,1.455,0.664,4.461,0.721,1.331,8.381,2.184,7.463
0,2010,28.591,36.854,1.604,5.981,15.737,2.23,8.665,40.5435,54.498,51.374,0,4.377,17.644,10.387,-2.69,54.498,10.387,48.517
0,2005,726.255,729.886,46.6,357.553,360.63,189.004,268.45,5735.7324,1349.997,1540.284,217.484,310.953,620.111,246.646,361.797,1349.997,531.666,992.444
1,2007,2294.583,2707.254,564.92,2209.849,27.9,938.507,1693.218,17188.0948,6816.909,18805.528,5214.988,1644.929,4109.655,2813.277,-18105.445,6816.909,9571.677,4607.06
0,2012,142.997,136.202,105.258,196.804,0,-6.878,96.346,994.8635,640.121,1678.237,878.546,91.546,503.919,225.48,-255.401,640.121,1244.614,443.317
0,2005,336.811,671.552,19.183,44.268,0,12.881,272.406,283.1541,854.767,571.664,45.81,25.085,183.215,210.962,123.767,854.767,392.633,810.499
0,2005,166.757,9.781,2.534,45.427,11.263,65.016,18.986,1611.7402,115.915,291.413,0.008,42.893,106.134,14.523,-111.732,115.915,16.311,70.488
0,2014,39.333,63.419,19.212,16.189,13.755,-11.201,18.681,32.769,103.449,325.89,74.75,-3.023,40.03,161.167,-71.026,103.449,270.404,87.26
0,2017,2315.6,2600.7,276.1,777.1,608.6,36.7,870.2,7827.884,4377,6832.2,3877.9,501,1776.3,1082.2,-262.4,4377,5424.4,3599.9
0,2016,1551.3,2283.5,90.9,603.7,532.4,293,530,6480.5844,3505.2,3525,990.5,512.8,1221.7,589.6,1576.8,3505.2,1921.8,2901.5
1,2010,50.457,4.357,0.746,-15.902,3.878,-19.527,3.654,43.4242,26.154,52.019,0,-16.648,21.797,4.291,-90.675,26.154,4.291,42.056
0,2001,32.475,75.373,1.438,2.287,2.516,8.994,11.398,69.062,96.214,38.612,0,0.849,20.841,20.839,-24.085,96.214,21.335,93.927
0,2011,7597,7388,896,1691,308,197,834,4122.6624,9079,26715,9745,795,1691,5671,4061,9079,18797,7388
1,1999,1119.753,1388.821,89.2,304.533,523.363,-175.038,411.536,1562.6681,2092.358,3726.618,1309.812,215.333,703.537,977.97,-261.612,2092.358,2966.706,1787.825
0,2003,149.252,50.131,7.797,12.832,3.743,5.741,2.617,649.5855,62.963,177.536,0,5.035,12.832,18.098,-2.613,62.963,18.098,50.131
1,2002,8.257,37.489,1.458,1.667,0.363,-1.162,6.382,9.015,43.538,18.56,3.051,0.209,6.049,9.833,-5.838,43.538,12.884,41.871
0,2016,462.89,405.954,84.156,365.908,29.121,41.614,147.547,1504.0692,1162.594,1855.383,13.858,281.752,756.64,326.063,-1951.921,1162.594,669.614,796.686
1,2011,23.79,194.113,1.955,4.306,2.125,1.263,20.872,11.6301,211.639,33.519,11.489,2.351,17.526,14.029,-28.424,211.639,25.518,207.333
0,2001,0.271,0.097,0.009,-1.19,0.153,-1.185,0.022,3.1712,0.239,0.325,0,-1.199,0.142,2.726,-9.572,0.239,2.726,1.429
0,1999,62.117,115.796,4.061,9.464,0,-6.59,50.047,394.7378,186.067,83.062,0.618,5.403,70.271,32.984,5.138,186.067,34.408,176.603
1,2002,99.281,270.372,0.932,5.02,52.762,1.883,41.234,8.0241,332.047,104.578,41.142,4.088,61.675,44.611,-6.525,332.047,85.753,327.027
1,2001,60.488,19.325,2.226,-14.125,0,-16.442,25,102.249,5.2,72.347,9.798,-16.351,-14.125,6.192,-35.186,5.2,16.278,19.325
1,2004,175.35,98.241,5.776,-19.375,6.893,-19.945,15.724,911.2635,161.595,242.317,10.278,-25.151,63.354,33.456,-192.032,161.595,50.847,180.97
0,2006,596.372,524.913,29.784,185.932,0,87.031,307.692,1529.4614,710.845,1438.147,231.957,156.148,185.932,526.651,353.01,710.845,834.778,524.913
1,2000,2907,7815,290,685,2307,404,225,5214,11332,8003,1567,395,3517,2351,4950,11332,4515,10647
1,2000,25.053,16.628,0.45,-15.681,0,-14.803,0.444,209.344,0.947,25.66,0,-16.131,-15.681,3.003,-77.632,0.947,3.003,16.628
1,1999,19.01,84.559,4.731,3.993,0,-2.136,15.362,12.2225,88.552,88.063,40.458,-0.738,3.993,18.397,-8.873,88.552,58.855,84.559
1,2008,4361.395,12533.739,336.531,19.471,315.001,-739.675,1120.644,2021.9191,12553.21,10635.153,2871.444,-317.06,19.471,2945.178,-2461.106,12553.21,6857.509,12533.739
0,2002,55.837,67.845,8.792,20.157,19.741,7.264,21.541,207.2526,113.688,151.901,29.435,11.365,45.843,20.091,61.73,113.688,54.241,93.531
1,1999,8.824,30.424,3.407,3.365,0.483,-1.388,1.576,10.116,43.535,43.695,0.491,-0.042,13.111,12.99,38.783,43.535,13.851,40.17
1,2002,21.055,33.792,1.985,-4.075,8.507,-4.293,8.603,4.3186,47.357,32.947,0.019,-6.06,13.565,13.711,0.441,47.357,14.293,51.432
1,2003,19.736,15.929,0.146,3.041,10.553,2.616,5.969,52.8409,23.203,27.852,0,2.895,7.274,7.429,5.154,23.203,7.429,20.162
0,2009,20.809,121.132,1.001,-1.237,0,-6.041,16.906,8.478,143.844,31.692,0.241,-2.238,22.712,19.549,-2.802,143.844,19.977,145.081
1,2003,251.217,392.064,272.568,455.556,129.864,82.272,33.987,820.4075,1682.548,997.457,370.669,182.988,1290.484,284.851,-163.285,1682.548,671.628,1226.992
0,2001,23.529,195.338,23.855,104.698,2.03,38.956,12.825,814.3467,330.638,358,121.773,80.843,135.3,26.864,188.434,330.638,152.61,225.94
1,2013,165.878,125.417,135.043,68.016,11.342,-147.741,15.337,111.1225,227.464,2957.254,163.625,-67.027,102.047,1481.626,120.366,227.464,1648.449,159.448
1,2001,57.7,100.081,7.392,15.675,20.495,5.662,33.048,61.6505,138.228,156.939,20.358,8.283,38.147,85.089,24.389,138.228,108.105,122.553
0,1999,8.506,6.631,1.446,-11.036,0,-18.481,6.155,12.5414,15.554,12.072,0.287,-12.482,8.923,13.703,-58.188,15.554,13.99,26.59
0,2007,433.649,899.077,29.919,186.181,225.494,-70.618,119.707,1115.7791,1442.984,974.668,338.026,156.262,543.907,106.758,149.197,1442.984,592.539,1256.803
0,2001,15.737,9.826,7.801,-4.999,0,-8.541,2.664,19.3715,15.294,39.196,2.156,-12.8,5.468,13.861,-48.065,15.294,16.159,20.293
0,2017,183.461,24.24,10.207,-7.958,0,-19.634,31.699,841.9676,104.352,236.413,89.481,-18.165,80.112,86.962,-109.032,104.352,180.422,112.31
0,2006,29.295,66.822,1.049,-4.595,6.16,-7.177,21.257,13.9414,74.977,43.254,14.711,-5.644,8.155,15.153,-6.228,74.977,29.864,79.572
1,2007,244.072,435.212,142.559,322.783,0,50.754,179.12,1803.2279,840.55,2253.461,751.153,180.224,405.338,261.899,324.287,840.55,1264.201,517.767
0,2015,438.346,1363.738,106.8,345.529,0,139.438,314.097,2157.9291,1843.307,3503.342,2118.716,238.729,479.569,278.624,126.392,1843.307,2496.505,1497.778
0,2013,250.787,521.676,13.452,13.984,211.981,-56.376,0,443.6908,838.314,321.88,0,0.532,316.638,108.762,-0.802,838.314,114.423,824.33
0,2001,523.1,1319.5,125.5,491.9,0,138.8,413.6,6350.806,2320.6,1742.9,3.6,366.4,1001.1,492.4,499.1,2320.6,516.3,1828.7
0,2006,549.13,507.029,10.9,40.53,119.027,32,158.369,1463.9179,849.969,810.34,100,29.63,342.94,190.236,-240.464,849.969,392.738,809.439
1,1999,16.963,5.243,6.347,15.679,0,4.858,3.652,41.7238,41.663,58.803,3.314,9.332,36.42,4,10.863,41.663,7.379,25.984
1,2014,52.599,181.75,81.169,71.547,0,-39.494,19.606,433.1036,334.959,591.784,350.143,-9.622,153.209,63.356,-1107.437,334.959,441.448,263.412
1,2009,32.474,41.178,26.486,48.413,1.97,-3.118,10.686,197.654,103.755,337.528,273.718,21.927,62.577,11.545,-6.989,103.755,329.959,55.342
0,2012,196.673,67.7,3.364,26.678,18.719,22.847,24.487,431.8598,168.043,213.807,0,23.314,100.343,21.047,66.053,168.043,24.608,141.365
0,2009,0.085,1.61,0.051,-1.559,0,-2.44,0.002,9.0852,0.051,0.141,0,-1.61,-1.559,2.311,-47.612,0.051,2.311,1.61
0,2000,41.247,30.39,3.214,1.487,14.11,-1.045,15.202,27.9256,52.843,47.935,0,-1.727,22.453,11.097,-16.201,52.843,11.097,51.356
0,2000,173.054,63.041,27.624,36.539,29.746,-156.84,78.312,534.834,197.429,467.84,162.154,8.915,134.388,100.295,-188.673,197.429,269.667,160.89
0,2013,281.581,74.909,19.185,21.272,0,14.195,24.904,354.2676,120.028,538.039,79.858,2.087,45.119,30.433,220.483,120.028,114.104,98.756
1,2001,137.825,303.859,1.129,8.259,81.032,-22.575,41.217,15.428,381.111,144.122,75.841,7.13,77.252,51.256,-8.408,381.111,127.097,372.852
0,2001,689.761,82.355,6.506,9.911,0,52.416,14.969,494.6751,92.266,868.409,288.955,3.405,9.911,133.124,360.473,92.266,536.012,82.355
0,2011,200.908,119.989,104.694,179.253,0,-15.494,104.039,535.1773,584.517,1794.978,906.587,74.559,464.528,318.325,-252.584,584.517,1376.365,405.264
0,2016,63.658,211.289,8.017,9.537,50.904,0.731,3.266,121.873,303.571,82.134,9.77,1.52,92.282,46.789,-155.963,303.571,58.812,294.034
1,2003,2.94,2.95,0.197,-2.88,0.32,-3.422,0,22.1036,0.07,4.886,0.004,-3.077,-2.88,1.493,-17.916,0.07,1.497,2.95
0,2007,654.9,2772.4,183.8,494.7,99.9,159.2,427.4,2528.3809,3267.1,4826.7,1102.9,310.9,494.7,990.2,504.8,3267.1,3219.8,2772.4
1,2003,61.541,484.039,20.831,54.074,15.669,10.186,10.384,72.2689,579.77,252.452,233.71,33.243,95.731,65.718,-238.927,579.77,350.478,525.696
1,1999,15.471,96.268,0.187,1.869,3.811,0.827,6.833,54.2875,104.939,20.689,3.338,1.682,8.671,7.614,8.263,104.939,10.953,103.07
0,2008,397.153,53.927,48.2,217.931,0,111.671,136.123,2492.7803,478.339,1864.514,249.795,169.731,424.412,267.664,384.326,478.339,681.615,260.408
1,2014,291.414,436.345,26.456,122.172,0,23.32,56.967,225.3545,961.783,752.838,235.074,95.716,525.438,322.733,964.938,961.783,610.766,839.611
0,2001,83.025,144.75,20.557,27.159,22.323,-2.527,42.658,125.2907,188.411,382.643,193.169,6.602,43.661,69.179,17.235,188.411,265.413,161.252
1,2012,1.448,1.424,0.454,0.304,0,-0.399,0.745,15.8858,1.728,2.92,0.847,-0.15,0.304,0.375,-1.759,1.728,1.222,1.424
0,2006,12.334,18.086,0.792,8.301,0.211,-20.517,11.307,14.167,32.644,17.794,0.688,7.509,14.558,32.555,-55.181,32.644,33.243,24.343
0,2002,463.072,2843.792,75.786,166.984,0,38.924,230.216,712.9729,3010.776,1335.873,273.513,91.198,166.984,460.89,387.083,3010.776,948.004,2843.792
0,2011,0.009,0.008,0,-0.14,0,-0.141,0.002,6.5285,0.015,0.038,0,-0.14,0.007,0.454,-8.258,0.015,0.454,0.155
1,2000,15.294,11.277,12.027,50.222,0,39.265,13.907,278.7086,78.557,268.766,47.5,38.195,67.28,17.935,119.324,78.557,97.604,28.335
1,2000,182.498,455.335,31.912,96.04,98.737,32.566,62.085,232.9708,580.052,458.187,143.756,64.128,124.717,74.158,157.181,580.052,262.581,484.012
0,2008,1450,3013,569,2061,279,1129,795,9617.14,5074,21924,8290,1492,2061,3044,1435,5074,15689,3013
0,2015,5747,8324,264,3107,1271,1413,3628,22010.81,13886,23765,8226,2843,5562,3560,-21288,13886,18202,10779
0,2012,173.381,135.81,4.126,26.147,91.32,15.638,36.756,148.1521,203.117,195.312,0,22.021,67.307,49.372,89.733,203.117,51.519,176.97
1,2015,176.537,1912.982,23.717,21.358,7.671,-1.275,74.4,161.9712,1944.279,243.215,0,-2.359,31.297,80.197,140.395,1944.279,90.705,1922.921
0,2016,10.662,5.245,2.887,0.609,0,-2.923,0.928,19.1335,22.312,16.695,5.382,-2.278,17.067,6.643,-127.803,22.312,12.627,21.703
0,2004,150.92,83.127,5.817,67.452,24.838,41.375,53.128,1149.798,258.834,235.465,0,61.635,175.707,47.201,79.511,258.834,52.011,191.382
0,2000,1831.8,2574.5,148.8,601,510.7,-95.8,477.3,1435.717,3811.9,3396.5,601.8,452.2,1237.4,1247.9,1014,3811.9,2329.4,3210.9
0,2005,13.859,17.847,1.417,13.89,5.584,7.521,0.929,205.1335,113.565,25.981,2.211,12.473,95.718,9.895,-9.921,113.565,13.416,99.675
1,2006,1565.6,1790,901.9,987.8,343.9,50.5,133.8,973.317,5522.2,3137.2,899.5,85.9,3732.2,1395.3,-4780.8,5522.2,2394.8,4534.4
1,2000,2.204,1.387,0.064,-2.436,0,-1.367,0.818,31.5104,1.045,4.117,0.012,-2.5,-0.342,3.65,-8.209,1.045,3.662,3.481
1,2008,12.629,14.151,2.713,-32.31,6.137,-66.216,4.475,103.0494,5.001,93.739,62.941,-35.023,-9.15,31.018,-103.478,5.001,94.033,37.311
0,2007,670.76,1839.796,70.483,205.304,20.01,59.818,495.348,1217.1696,2106.993,1479.563,478.166,134.821,267.197,306.891,119.962,2106.993,1030.067,1901.689
0,2015,9.432,10.992,0.676,-0.724,5.713,0.491,2.866,0.8717,13.003,11.546,0,-1.4,2.011,3.323,-18.236,13.003,3.388,13.727
1,2007,36.943,121.254,1.596,-2.276,7.315,-7.616,24.477,5.6459,164.174,51.443,0,-3.872,42.92,30.535,-17.18,164.174,31.967,166.45
0,1999,4.005,10.506,0.836,-0.287,1.964,-1.659,0.037,2.3125,18.071,7.141,0,-1.123,7.565,3.283,-26.685,18.071,3.283,18.358
1,2000,31.038,4.163,1.017,-15.871,0,-15.224,2.264,4.4764,10.69,33.328,0,-16.888,6.527,5.637,-25.491,10.69,5.637,26.561
0,2007,1.961,1.039,0.556,-0.852,0.22,-14.214,0.113,112.574,1.939,21.18,5.395,-1.408,0.9,11.604,-15.579,1.939,30.725,2.791
1,2008,11.621,23.139,0.416,-2.528,5.085,-3.281,5.366,0.2767,34.638,12.644,2.214,-2.944,11.499,16.556,-33.86,34.638,21.77,37.166
0,1999,204.15,216.505,21.934,33.609,82.713,-2.855,87.394,322.3856,333.697,451.43,120.905,11.675,117.192,76.088,46.329,333.697,209.955,300.088
1,2005,5.081,11.55,1.457,2.377,0.16,-0.723,1.487,24.9555,19.595,31.638,8.707,0.92,8.045,6.049,-5.796,19.595,15.068,17.218
1,2004,2.028,7.054,0.086,0.038,1.072,1.309,0.532,0.4983,8.511,2.424,0.103,-0.048,1.457,9.04,-16.083,8.511,9.708,8.473
1,2000,223.219,191.321,16.969,73.045,168.575,12.438,49.102,60.7008,423.315,587.973,288.907,56.076,231.994,208.321,-41.565,423.315,500.566,350.27
1,2007,2784.667,9886.739,424.432,1321.985,285.408,365.107,1082.746,9041.7792,11208.724,9456.53,2902.346,897.553,1321.985,1603.184,-1738.584,11208.724,4979.496,9886.739
0,2004,14.749,167.071,0.989,4.78,1.633,1.798,6.207,31.3343,177.664,31.577,1.729,3.791,10.593,13.198,-9.235,177.664,14.927,172.884
0,2010,360.788,295.77,18.358,-66.343,89.929,-88.452,89.53,215.6922,403.717,497.212,0,-84.701,107.947,236.293,-323.419,403.717,362.283,470.06
0,2006,6.978,6.659,0.376,0.627,4.859,0.196,1.313,19.548,13.838,9.017,0.758,0.251,7.179,2.122,-13.398,13.838,2.98,13.211
0,1999,1209.391,4010.848,566.765,941.356,69.845,419.678,725.815,1451.4653,4952.204,5770.45,1819.136,374.591,941.356,1449.512,691.822,4952.204,4565.545,4010.848
0,2002,63.6,346.834,2.871,8.253,8.334,3.737,44.461,62.8768,397.437,99.495,0,5.382,50.603,19.75,24.155,397.437,20.094,389.184
1,2009,590.373,1072.28,168.184,358.445,81.391,39.655,69.51,255.3406,1642.218,4450.472,2546.16,190.261,569.938,745.524,400.399,1642.218,3932.592,1283.773
1,2007,4.294,2.272,0.362,-3.014,0,-5.801,0.219,74.2685,0.583,18.108,7.626,-3.376,-1.689,1.687,-19.323,0.583,9.313,3.597
0,2016,3831,20344,1628,1832,949,2165,2023,39591.3493,23399,41654,5032,204,3055,3883,23455,23399,16633,21567
1,2012,109.314,21.934,0.448,-118.65,4.325,-118.312,4.341,76.7372,18.023,119.206,223.087,-119.098,-3.911,31.616,-536.219,18.023,257.503,136.673
1,2008,196.814,494.105,32.756,166.62,60.497,58.868,99.811,530.566,927.818,646.531,419.341,133.864,433.713,114.454,268.832,927.818,574.088,761.198
1,2005,12.185,30.164,0.611,1.531,2.569,0.065,3.742,13.3086,43.788,21.998,9.585,0.92,13.624,8.646,-56.941,43.788,18.231,42.257
1,2000,29.745,14.809,0.943,7.231,6.557,4.53,8.822,49.5107,31.836,32.998,0.047,6.288,17.027,3.915,15.036,31.836,6.01,24.605
0,2013,942.4,1407.4,223.3,961.9,121.3,351.4,239,13649.6571,2369.3,7435.4,1856.9,738.6,961.9,730.6,2420.9,2369.3,3758.8,1407.4
1,2005,6.093,25.862,0.158,-4.059,0,-6.269,5.193,59.6418,32.714,31.992,1.15,-4.217,6.852,12.586,-103.213,32.714,14.544,36.773
1,2001,95.944,171.324,5.514,-2.982,60.18,-20.838,30.94,21.6442,203.312,129.683,7.998,-8.496,31.988,64.439,-6.127,203.312,80.718,206.294
0,2017,20.783,37.238,8.966,20.238,3.56,29.66,13.21,241.1178,63.21,201.138,17.217,11.272,25.972,36.416,47.595,63.21,53.633,42.972
1,2005,542.095,1013.671,541.959,1148.808,0,202.375,229.107,4013.4946,2162.479,6412.109,3999.376,606.849,1148.808,616.642,-208.586,2162.479,5370.3,1013.671
0,2006,58.803,60.907,1.57,11.919,19.721,6.927,19.988,172.4867,90.592,96.742,5.418,10.349,29.685,14.364,74.625,90.592,24.429,78.673
0,2002,201.14,370.858,35.714,87.885,83.1,23.96,111.207,321.7704,607.991,602.482,212.222,52.171,237.133,117.369,21.311,607.991,346.792,520.106
0,2015,97.675,44.987,1.113,-17.225,0,-17.592,0.044,592.8556,27.762,206.91,0,-18.338,-17.225,43.429,-262.101,27.762,44.478,44.987
1,2003,102.473,209.791,84.925,221.799,24.586,84.518,36.209,664.7344,454.456,1263.578,596.117,136.874,244.665,89.771,152.628,454.456,694.698,232.657
1,2002,136.993,626.53,180.7,134.929,0,-153.628,36.759,75.4429,901.773,2110.788,1283.33,-45.771,275.243,195.769,-864.942,901.773,1524.83,766.844
0,2010,3.653,2.222,0.384,-3.968,0.919,-4.478,1.344,5.6008,4.341,7.247,0.159,-4.352,2.119,3.778,-31.239,4.341,6.002,8.309
0,2009,93.353,37.42,2.734,-35.995,0,-37.957,0.387,292.9797,1.425,97.554,0,-38.729,-35.995,4.562,-168.052,1.425,42.51,37.42
1,2012,190.434,343.232,8.847,14.617,166.671,1.307,13.187,26.5527,492.595,243.875,79.382,5.77,149.363,56.815,65.629,492.595,141.712,477.978
1,2002,98.036,52.927,7.431,-66.524,26.65,-73.631,11.803,32.705,57.135,173.18,33.169,-73.955,4.208,20.476,-47.478,57.135,65.135,123.659
1,2009,9.231,24.086,0.733,-11.294,1.933,-13.38,2.221,66.0456,12.792,23.955,31.558,-12.027,-11.294,10.482,-142.712,12.792,54.397,24.086
1,2007,438.561,254.558,30.678,223.451,0,-1285.236,198.58,543.6155,719.757,3843.435,2531.026,192.773,465.199,114.064,-1454.702,719.757,3216.196,496.306
0,2006,98.715,67.635,7.429,5.887,0,-3.122,16.359,134.1125,154.049,137.2,0,-1.542,86.414,70.005,55.89,154.049,80.266,148.162
1,2014,483.915,1601.306,63.988,135.404,137.01,-83.863,282.798,142.1322,1949.04,1157.891,1229.984,71.416,347.734,360.955,-1003.58,1949.04,1790.566,1813.636
0,2003,260.19,263.713,12.355,-14.34,23.745,-18.861,42.171,307.982,391.344,292.53,0,-26.695,127.631,123.095,92.725,391.344,154.642,405.684
1,2007,150.957,189.97,5.822,36.183,59.069,8.908,65.207,348.468,331.173,341.975,32,30.361,141.203,87.824,217.204,331.173,137.336,294.99
1,2004,79.021,185.258,2.885,-14.559,13.603,-18.546,51.681,113.9497,185.194,179.145,19.756,-17.444,-0.064,67.461,8.208,185.194,87.217,199.753
0,2011,9515,3391,833,5680,1800,3617,3808,39620.849,16184,33083,7359,4847,12793,5857,17009,16184,15970,10504
1,2008,263.518,623.061,213.648,468.438,18.468,124.168,149.241,1085.3405,1187.017,2996.552,1130.1,254.79,563.956,247.594,440.367,1187.017,1678.091,718.579
0,2016,3567.594,5221.813,198.334,1003.108,1935.237,463.975,860.549,9426.2543,8584.031,8303.199,3275.662,804.774,3362.218,1210.785,2323.184,8584.031,4860.25,7580.923
0,1999,6.225,7.646,0.346,-4.367,1.838,-4.618,0.962,97.9455,3.279,7.791,0,-4.713,-4.367,4.289,-82.51,3.279,5.566,7.646
1,2004,0.469,2.525,0.225,-1.624,0,-1.849,0.301,65.2158,1.885,2.595,0,-1.849,-0.64,1.838,-4.007,1.885,1.838,3.509
1,2010,3799,4846,372,743,696,-687,1259,1441.2986,7187,6239,1195,371,2341,2833,2834,7187,7314,6444
1,2000,99.787,147.012,33.431,91.288,0.798,79.59,70.059,855.5925,404.571,781.757,290.96,57.857,257.559,130.549,120.012,404.571,445.188,313.283
0,1999,39.762,6.721,0.479,-4.399,0.618,-4.344,10.353,1234.948,27.825,42.846,0,-4.878,21.104,10.873,-9.805,27.825,10.873,32.224
1,2016,14.41,3.003,0.894,-14.663,1.063,-15.987,0.313,16.0704,4.055,15.692,3.124,-15.557,1.052,2.591,-205.7,4.055,8.41,18.718
1,2011,304.965,3155.816,16.26,48.87,20.189,22.931,234.995,122.7902,3214.399,378.84,0,32.61,58.583,256.094,98.567,3214.399,268.158,3165.529
0,2001,0.167,0.02,0.04,-2.447,0.044,-2.889,0.006,12.7543,0.038,3.264,0,-2.487,0.018,2.282,-37.45,0.038,2.282,2.485
0,2000,123.92,300.973,3.397,20.112,32.342,9.896,77.471,487.5732,351.033,205.229,37,16.715,50.06,88.281,10.565,351.033,126.636,330.921
0,2002,745.767,898.699,34.578,97.39,138.468,2.427,341.171,351.834,1313.156,1124.781,224.7,62.812,414.457,358.926,-257.403,1313.156,706.883,1215.766
0,2003,14.021,13.68,0.831,-0.746,3.23,-0.854,3.795,90.24,25.583,33.275,0.983,-1.577,11.903,2.341,-6.189,25.583,3.324,26.329
0,2001,25.551,5.618,3.039,-17.067,0,-21.255,5.932,15.9146,27.55,33.294,0,-20.106,21.932,11.263,-88.621,27.55,11.263,44.617
1,2000,11.762,22.886,1.572,4.291,0.678,0.942,9.893,7.5705,35.49,28.079,8.098,2.719,12.604,11.501,1.463,35.49,20.226,31.199
0,2005,19.572,19.309,1.001,5.282,3.167,33.333,4.322,65.3853,32.559,29.45,0,4.281,13.25,11.849,3.24,32.559,21.968,27.277
0,2012,2.251,0.264,0.385,-8.369,0.654,-8.89,0.373,20.2152,0.812,4.458,0,-8.754,0.548,3.637,-62.5,0.812,3.64,9.181
1,2000,29.626,62.704,3.772,-14.576,5.273,-21.145,22.99,30.3786,94.285,43.496,0.014,-18.348,31.581,32.938,-42.405,94.285,32.952,108.861
1,2001,63.282,44.8,7.627,14.066,17.693,-9.7,21.301,101.6807,111.057,175.587,101.823,6.439,66.257,24.82,-37.122,111.057,146.933,96.991
